timestamps,TP9,AF7,AF8,TP10,Right AUX
1659217168.466,-4.883,-80.566,-12.695,32.715,0.0
1659217168.471,-34.18,-81.543,-11.23,15.137,0.0
1659217168.475,-3.906,-87.891,-9.277,37.109,0.0
1659217168.478,41.992,-91.797,-10.254,52.734,0.0
1659217168.482,18.066,-93.75,-14.16,41.016,0.0
1659217168.486,-45.41,-95.703,-15.625,12.695,0.0
1659217168.49,-41.016,-98.633,-16.113,29.297,0.0
1659217168.494,16.113,-98.633,-19.531,107.422,0.0
1659217168.498,20.508,-95.703,-20.02,92.285,0.0
1659217168.502,-33.691,-98.633,-20.508,15.137,0.0
1659217168.506,-46.387,-100.098,-26.855,10.742,0.0
1659217168.509,12.695,-100.098,-41.992,45.898,0.0
1659217168.513,43.457,-107.91,-26.367,77.637,0.0
1659217168.518,-46.387,-106.445,-6.836,17.578,0.0
1659217168.522,-97.168,-101.562,-16.602,11.719,0.0
1659217168.525,-49.316,-103.027,-20.996,49.316,0.0
1659217168.529,-13.184,-106.934,-20.02,47.363,0.0
1659217168.533,-40.039,-109.863,-20.508,14.16,0.0
1659217168.537,-84.961,-110.84,-20.996,-0.488,0.0
1659217168.541,-61.523,-112.793,-18.066,23.926,0.0
1659217168.545,-7.812,-113.77,-15.625,53.223,0.0
1659217168.549,-22.461,-109.863,-15.625,82.52,0.0
1659217168.553,-77.148,-103.516,-17.578,35.156,0.0
1659217168.556,-67.871,-102.051,-18.555,6.348,0.0
1659217168.56,-12.695,-100.098,-19.531,45.898,0.0
1659217168.565,12.695,-95.703,-21.973,62.5,0.0
1659217168.569,-47.363,-95.215,-25.879,20.02,0.0
1659217168.572,-78.613,-96.68,-32.715,-4.883,0.0
1659217168.576,-36.621,-100.586,-30.273,51.758,0.0
1659217168.58,5.371,-99.121,-27.344,111.816,0.0
1659217168.584,-33.691,-97.168,-32.715,18.555,0.0
1659217168.588,-82.031,-95.703,-35.156,-39.062,0.0
1659217168.592,-41.992,-97.656,-30.762,20.02,0.0
1659217168.596,10.254,-96.191,-29.297,51.27,0.0
1659217168.599,-21.973,-89.355,-32.715,21.484,0.0
1659217168.603,-71.777,-90.82,-32.715,-23.926,0.0
1659217168.607,-48.828,-90.332,-25.879,-10.742,0.0
1659217168.612,-0.488,-92.773,-27.832,64.941,0.0
1659217168.616,-7.324,-95.215,-30.762,33.691,0.0
1659217168.619,-73.242,-94.727,-23.926,-39.062,0.0
1659217168.623,-68.848,-96.191,-19.043,-3.418,0.0
1659217168.627,-2.93,-92.285,-19.043,23.926,0.0
1659217168.631,-0.977,-93.75,-18.555,58.105,0.0
1659217168.635,-49.805,-94.238,-14.16,55.664,0.0
1659217168.639,-83.984,-90.82,-13.672,-16.602,0.0
1659217168.643,-50.293,-90.82,-20.02,-10.254,0.0
1659217168.646,7.812,-86.914,-18.555,38.086,0.0
1659217168.65,-32.227,-86.914,-17.578,11.23,0.0
1659217168.654,-80.566,-89.355,-23.438,-20.02,0.0
1659217168.659,-58.594,-87.891,-25.391,-0.977,0.0
1659217168.662,-5.859,-87.891,-28.809,50.293,0.0
1659217168.666,-14.16,-88.379,-26.367,54.199,0.0
1659217168.67,-64.453,-89.844,-24.414,13.184,0.0
1659217168.674,-43.457,-83.984,-23.438,1.465,0.0
1659217168.678,14.648,-76.66,-15.625,40.039,0.0
1659217168.682,1.953,-79.59,-11.719,53.223,0.0
1659217168.686,-47.852,-82.031,-13.184,3.906,0.0
1659217168.689,-55.664,-84.473,-17.09,-7.324,0.0
1659217168.693,-8.301,-89.355,-11.23,28.32,0.0
1659217168.697,25.879,-86.426,-14.16,48.34,0.0
1659217168.701,-29.297,-79.59,-23.438,19.043,0.0
1659217168.705,-52.246,-71.777,-24.902,-9.766,0.0
1659217168.709,-22.949,-74.219,-24.414,26.367,0.0
1659217168.713,5.371,-80.078,-24.414,92.285,0.0
1659217168.717,-28.809,-77.148,-25.879,30.762,0.0
1659217168.721,-78.613,-79.102,-24.902,-32.227,0.0
1659217168.725,-62.988,-85.449,-24.414,6.348,0.0
1659217168.729,-18.066,-90.332,-21.484,55.664,0.0
1659217168.733,-18.066,-88.379,-21.484,66.895,0.0
1659217168.736,-71.777,-82.031,-24.902,-0.488,0.0
1659217168.74,-77.148,-83.984,-27.832,-30.273,0.0
1659217168.744,-14.648,-91.797,-24.414,42.969,0.0
1659217168.748,-3.418,-95.703,-23.926,65.918,0.0
1659217168.752,-60.059,-91.309,-24.414,8.301,0.0
1659217168.756,-67.871,-95.215,-27.832,-12.207,0.0
1659217168.76,-25.391,-100.586,-33.203,28.809,0.0
1659217168.764,-5.371,-96.191,-27.344,50.293,0.0
1659217168.768,-47.852,-93.75,-22.949,26.367,0.0
1659217168.772,-72.754,-96.191,-23.926,-18.555,0.0
1659217168.775,-39.062,-96.191,-21.484,14.16,0.0
1659217168.779,7.812,-93.75,-20.996,71.289,0.0
1659217168.783,-18.555,-91.797,-25.391,-12.207,0.0
1659217168.787,-71.777,-88.379,-28.32,-53.711,0.0
1659217168.791,-54.688,-84.473,-30.762,-1.953,0.0
1659217168.795,4.883,-83.008,-29.297,76.66,0.0
1659217168.799,3.906,-84.473,-30.762,35.156,0.0
1659217168.803,-42.969,-85.938,-34.668,-51.27,0.0
1659217168.807,-45.41,-82.52,-27.344,-20.508,0.0
1659217168.811,0.488,-85.449,-23.926,45.898,0.0
1659217168.815,20.996,-87.891,-28.32,56.641,0.0
1659217168.819,-31.25,-83.984,-28.32,-4.883,0.0
1659217168.823,-52.246,-83.008,-21.973,-32.227,0.0
1659217168.826,0.977,-84.473,-24.414,-7.812,0.0
1659217168.83,11.719,-81.055,-30.762,34.18,0.0
1659217168.834,-45.41,-83.496,-29.297,10.742,0.0
1659217168.838,-71.777,-78.613,-23.926,-5.859,0.0
1659217168.842,-44.922,-74.219,-21.973,38.574,0.0
1659217168.846,15.625,-78.613,-21.973,82.52,0.0
1659217168.85,-1.465,-77.637,-22.461,42.969,0.0
1659217168.854,-65.918,-80.078,-25.391,19.531,0.0
1659217168.858,-48.34,-79.59,-19.043,22.949,0.0
1659217168.862,10.254,-77.148,-21.484,52.734,0.0
1659217168.866,21.484,-80.078,-40.039,97.168,0.0
1659217168.87,-25.879,-82.031,-32.227,23.438,0.0
1659217168.873,-71.289,-79.59,-17.09,-8.789,0.0
1659217168.877,-37.109,-85.449,-15.625,58.594,0.0
1659217168.881,17.09,-92.285,-18.066,96.191,0.0
1659217168.885,-39.551,-83.984,-13.184,30.762,0.0
1659217168.889,-68.848,-87.891,-6.348,-22.461,0.0
1659217168.893,-26.855,-89.355,-7.812,18.066,0.0
1659217168.897,-1.953,-87.891,-10.254,63.965,0.0
1659217168.901,-21.484,-91.797,-10.254,9.277,0.0
1659217168.905,-70.312,-91.309,-12.695,-6.836,0.0
1659217168.909,-50.781,-89.844,-12.207,30.273,0.0
1659217168.913,11.23,-85.449,-12.695,47.363,0.0
1659217168.917,-11.719,-83.984,-18.066,28.809,0.0
1659217168.92,-71.777,-83.008,-19.531,-16.113,0.0
1659217168.924,-59.082,-84.961,-21.484,6.836,0.0
1659217168.928,-29.785,-84.473,-20.996,74.219,0.0
1659217168.932,-35.645,-79.59,-23.438,63.965,0.0
1659217168.936,-75.195,-81.543,-19.531,8.301,0.0
1659217168.94,-82.031,-83.008,-18.066,-2.441,0.0
1659217168.944,-32.227,-84.473,-27.344,21.484,0.0
1659217168.948,11.23,-83.008,-24.414,45.41,0.0
1659217168.952,-21.973,-78.125,-23.926,12.207,0.0
1659217168.956,-67.871,-74.707,-25.879,4.395,0.0
1659217168.96,-26.367,-76.66,-21.973,21.484,0.0
1659217168.964,5.859,-83.496,-16.602,40.039,0.0
1659217168.967,-60.059,-85.449,-17.578,12.207,0.0
1659217168.971,-90.332,-85.938,-21.973,-27.344,0.0
1659217168.975,-55.176,-81.055,-22.461,-13.672,0.0
1659217168.979,-1.465,-77.637,-27.832,25.391,0.0
1659217168.983,-3.906,-82.52,-32.715,16.602,0.0
1659217168.987,-70.312,-77.148,-34.668,-24.414,0.0
1659217168.991,-69.336,-73.242,-36.133,-31.738,0.0
1659217168.995,0.488,-75.684,-29.785,0.488,0.0
1659217168.999,16.113,-75.195,-28.809,39.551,0.0
1659217169.003,-43.945,-79.59,-41.016,22.949,0.0
1659217169.007,-76.66,-82.52,-44.434,-64.453,0.0
1659217169.01,-26.367,-82.031,-40.039,-70.312,0.0
1659217169.014,5.859,-80.566,-39.551,0.488,0.0
1659217169.018,-48.34,-79.59,-40.039,-17.09,0.0
1659217169.022,-81.055,-77.148,-39.062,-45.898,0.0
1659217169.026,-54.199,-78.613,-34.668,-18.066,0.0
1659217169.03,19.043,-79.102,-30.762,34.668,0.0
1659217169.034,-4.395,-76.66,-35.156,-7.324,0.0
1659217169.038,-91.797,-77.637,-40.039,-75.684,0.0
1659217169.042,-62.5,-82.031,-36.133,-12.695,0.0
1659217169.046,-2.441,-82.031,-35.156,23.438,0.0
1659217169.05,-23.926,-82.52,-39.062,0.977,0.0
1659217169.054,-83.984,-85.449,-41.504,17.09,0.0
1659217169.057,-71.777,-82.031,-37.598,3.418,0.0
1659217169.061,-24.902,-82.52,-34.18,-8.789,0.0
1659217169.065,-21.973,-83.496,-38.086,11.23,0.0
1659217169.069,-63.477,-82.52,-36.621,-1.465,0.0
1659217169.073,-84.961,-89.355,-33.691,-10.742,0.0
1659217169.077,-44.434,-92.285,-29.785,33.203,0.0
1659217169.081,-4.883,-88.867,-27.344,75.684,0.0
1659217169.085,-54.688,-84.961,-34.18,19.531,0.0
1659217169.089,-115.723,-85.938,-40.039,8.301,0.0
1659217169.093,-73.242,-88.867,-40.039,44.922,0.0
1659217169.096,-25.391,-90.82,-37.109,50.781,0.0
1659217169.1,-60.547,-93.75,-37.109,14.648,0.0
1659217169.104,-116.699,-95.215,-38.574,-25.391,0.0
1659217169.108,-99.121,-94.238,-40.039,5.859,0.0
1659217169.112,-21.973,-94.727,-38.086,49.805,0.0
1659217169.116,-31.25,-96.68,-36.133,76.66,0.0
1659217169.12,-104.004,-95.703,-34.668,55.176,0.0
1659217169.124,-119.141,-94.238,-33.203,16.113,0.0
1659217169.128,-54.688,-93.75,-34.18,2.441,0.0
1659217169.132,-11.719,-90.82,-27.344,42.969,0.0
1659217169.136,-53.223,-83.496,-27.344,37.598,0.0
1659217169.139,-89.844,-82.52,-27.832,8.789,0.0
1659217169.143,-32.715,-84.473,-26.855,29.785,0.0
1659217169.147,15.625,-89.844,-26.367,113.281,0.0
1659217169.151,-30.762,-89.355,-22.461,96.191,0.0
1659217169.155,-75.195,-80.078,-21.484,6.348,0.0
1659217169.159,-77.148,-79.59,-18.555,11.719,0.0
1659217169.163,-7.812,-83.496,-21.484,60.547,0.0
1659217169.167,-7.812,-81.055,-27.344,51.27,0.0
1659217169.17,-84.961,-78.613,-27.344,3.418,0.0
1659217169.175,-83.496,-82.031,-28.809,28.809,0.0
1659217169.179,-17.09,-83.984,-30.762,69.336,0.0
1659217169.183,-12.207,-84.473,-29.297,36.621,0.0
1659217169.187,-77.148,-88.379,-36.621,-20.996,0.0
1659217169.19,-84.961,-93.262,-42.969,0.488,0.0
1659217169.194,-20.02,-96.191,-43.457,57.129,0.0
1659217169.198,-0.488,-94.238,-41.992,80.566,0.0
1659217169.202,-57.617,-89.355,-41.504,38.574,0.0
1659217169.206,-76.172,-84.961,-45.41,-11.23,0.0
1659217169.21,-51.27,-84.473,-43.457,35.156,0.0
1659217169.214,-3.906,-85.938,-47.363,46.875,0.0
1659217169.217,-25.391,-87.891,-53.711,30.762,0.0
1659217169.222,-88.867,-87.891,-53.711,-7.812,0.0
1659217169.226,-70.801,-88.379,-49.316,-2.441,0.0
1659217169.23,0.977,-83.984,-44.434,79.102,0.0
1659217169.234,-0.488,-79.102,-44.434,40.039,0.0
1659217169.237,-55.664,-78.125,-42.48,0.488,0.0
1659217169.241,-20.996,-72.266,-44.434,25.879,0.0
1659217169.245,26.367,-68.359,-43.457,65.918,0.0
1659217169.249,10.254,-71.777,-27.832,100.586,0.0
1659217169.253,-34.18,-67.871,-22.461,44.434,0.0
1659217169.257,-57.617,-66.406,-27.344,-17.09,0.0
1659217169.261,-26.855,-74.707,-30.273,27.832,0.0
1659217169.265,6.836,-82.52,-29.297,75.684,0.0
1659217169.269,-25.391,-84.473,-27.344,23.438,0.0
1659217169.273,-80.078,-78.613,-27.832,0.977,0.0
1659217169.277,-59.082,-75.195,-27.344,27.344,0.0
1659217169.281,6.348,-80.566,-29.785,44.434,0.0
1659217169.284,-20.996,-80.566,-38.086,14.16,0.0
1659217169.288,-80.566,-77.148,-39.062,-6.836,0.0
1659217169.292,-52.734,-79.102,-38.086,21.973,0.0
1659217169.296,-6.836,-78.125,-42.48,59.57,0.0
1659217169.3,-8.789,-75.195,-42.48,51.758,0.0
1659217169.304,-53.223,-75.195,-47.852,-12.207,0.0
1659217169.308,-66.895,-77.637,-49.805,-7.812,0.0
1659217169.312,-9.766,-79.59,-48.34,34.668,0.0
1659217169.316,12.207,-83.984,-51.758,68.359,0.0
1659217169.32,-50.781,-79.59,-47.852,42.48,0.0
1659217169.324,-74.219,-76.172,-48.828,-26.855,0.0
1659217169.328,-29.785,-83.496,-51.27,-14.16,0.0
1659217169.331,22.949,-84.961,-47.852,65.43,0.0
1659217169.335,-4.883,-83.008,-45.41,34.18,0.0
1659217169.339,-44.922,-81.543,-46.387,-4.395,0.0
1659217169.343,15.137,-80.566,-43.945,32.715,0.0
1659217169.347,56.152,-82.52,-42.969,41.504,0.0
1659217169.351,-19.043,-81.543,-51.27,13.184,0.0
1659217169.355,-67.383,-83.496,-54.688,-38.574,0.0
1659217169.358,-40.527,-94.238,-44.922,-5.371,0.0
1659217169.363,33.203,-99.121,-42.48,78.125,0.0
1659217169.367,30.762,-80.078,-51.27,64.453,0.0
1659217169.371,-18.066,-69.336,-52.734,31.738,0.0
1659217169.374,-24.414,-76.172,-44.434,-2.441,0.0
1659217169.378,-17.578,-72.266,-44.434,6.348,0.0
1659217169.382,14.16,-64.941,-48.828,39.551,0.0
1659217169.386,-13.184,-65.43,-48.828,-13.672,0.0
1659217169.39,-48.34,-66.895,-49.805,11.23,0.0
1659217169.394,-25.879,-62.988,-50.293,43.945,0.0
1659217169.398,29.785,-59.082,-46.875,14.16,0.0
1659217169.402,2.441,-61.523,-48.828,-24.902,0.0
1659217169.405,-50.293,-65.43,-50.781,-51.27,0.0
1659217169.41,-33.691,-70.801,-44.922,-18.066,0.0
1659217169.414,-3.418,-77.637,-49.316,21.484,0.0
1659217169.417,-0.977,-78.613,-50.781,29.785,0.0
1659217169.421,-44.434,-74.707,-45.898,13.184,0.0
1659217169.425,-47.852,-76.172,-41.504,-5.859,0.0
1659217169.429,-4.395,-78.125,-42.48,3.418,0.0
1659217169.433,12.207,-74.707,-38.574,22.949,0.0
1659217169.437,-42.969,-69.824,-37.598,12.695,0.0
1659217169.441,-59.082,-68.848,-45.41,-20.02,0.0
1659217169.445,-3.906,-76.66,-44.434,-5.371,0.0
1659217169.448,16.602,-77.148,-47.852,45.898,0.0
1659217169.452,-49.316,-73.242,-53.223,15.625,0.0
1659217169.457,-81.055,-75.684,-50.293,-49.316,0.0
1659217169.46,-20.508,-76.66,-49.805,-29.297,0.0
1659217169.464,25.391,-75.684,-55.664,38.086,0.0
1659217169.468,-10.742,-78.125,-57.617,10.254,0.0
1659217169.472,-77.637,-82.031,-57.129,-52.246,0.0
1659217169.476,-81.055,-80.078,-56.152,-12.695,0.0
1659217169.48,-4.883,-79.59,-48.34,35.156,0.0
1659217169.484,-12.695,-77.637,-44.434,11.719,0.0
1659217169.488,-63.477,-76.66,-38.574,-48.34,0.0
1659217169.491,-40.039,-78.125,-32.715,-34.668,0.0
1659217169.495,-34.18,-79.102,-39.062,18.555,0.0
1659217169.499,-20.508,-79.59,-41.992,10.742,0.0
1659217169.503,-54.688,-82.031,-46.387,-15.137,0.0
1659217169.507,-90.82,-81.543,-49.316,-25.391,0.0
1659217169.511,-39.062,-78.613,-46.875,-17.578,0.0
1659217169.515,14.648,-77.148,-44.922,30.762,0.0
1659217169.519,-45.898,-75.684,-45.898,-3.906,0.0
1659217169.523,-107.422,-78.125,-44.922,-67.871,0.0
1659217169.527,-64.453,-73.242,-39.551,-36.133,0.0
1659217169.531,-15.625,-73.73,-42.48,22.461,0.0
1659217169.534,-30.762,-83.984,-43.457,16.113,0.0
1659217169.538,-64.941,-81.543,-42.48,-13.184,0.0
1659217169.542,-83.496,-72.266,-46.387,-21.484,0.0
1659217169.546,-22.949,-69.824,-46.875,0.488,0.0
1659217169.55,-4.883,-65.43,-45.41,27.344,0.0
1659217169.554,-76.66,-65.918,-45.41,-4.883,0.0
1659217169.558,-98.145,-68.359,-47.852,-45.41,0.0
1659217169.562,-52.246,-67.383,-52.246,-6.836,0.0
1659217169.566,-5.371,-67.871,-53.711,16.113,0.0
1659217169.57,-53.711,-68.359,-53.711,-22.949,0.0
1659217169.574,-107.91,-71.289,-55.664,-38.574,0.0
1659217169.578,-73.73,-78.125,-56.152,-33.691,0.0
1659217169.581,-25.879,-82.031,-56.641,18.066,0.0
1659217169.585,-52.246,-82.031,-52.246,19.043,0.0
1659217169.589,-101.562,-75.684,-50.293,-76.172,0.0
1659217169.593,-76.172,-74.707,-52.734,-44.922,0.0
1659217169.598,-20.02,-77.637,-51.27,37.109,0.0
1659217169.601,-49.316,-81.543,-50.293,0.488,0.0
1659217169.605,-113.77,-84.961,-57.617,-48.828,0.0
1659217169.609,-101.562,-82.52,-59.082,-39.551,0.0
1659217169.613,-45.898,-84.473,-58.594,5.859,0.0
1659217169.617,-18.066,-83.008,-60.059,9.277,0.0
1659217169.621,-58.105,-77.148,-57.617,-33.691,0.0
1659217169.625,-83.496,-77.148,-58.594,-31.738,0.0
1659217169.628,-43.457,-86.914,-60.059,3.418,0.0
1659217169.632,-10.742,-83.008,-58.105,40.527,0.0
1659217169.636,-50.781,-74.707,-58.594,-1.465,0.0
1659217169.64,-94.727,-77.637,-54.688,-45.898,0.0
1659217169.644,-54.688,-75.684,-48.828,1.953,0.0
1659217169.648,15.625,-75.684,-44.922,38.086,0.0
1659217169.652,-34.18,-82.031,-49.805,2.441,0.0
1659217169.656,-119.629,-85.449,-51.758,-34.18,0.0
1659217169.66,-102.539,-82.031,-44.434,-13.672,0.0
1659217169.664,-39.551,-81.543,-37.598,18.555,0.0
1659217169.668,-31.738,-85.938,-42.969,13.672,0.0
1659217169.672,-74.707,-83.984,-56.152,-13.672,0.0
1659217169.675,-78.613,-77.637,-58.105,-27.344,0.0
1659217169.679,-37.109,-69.336,-58.105,-4.883,0.0
1659217169.683,-44.922,-68.359,-59.57,-9.277,0.0
1659217169.687,-83.984,-73.242,-52.734,-47.852,0.0
1659217169.691,-82.031,-69.824,-55.176,-46.875,0.0
1659217169.695,-57.617,-64.453,-65.43,-13.184,0.0
1659217169.699,-39.551,-68.848,-63.965,-3.418,0.0
1659217169.703,-80.566,-67.871,-54.199,-61.523,0.0
1659217169.707,-108.887,-68.848,-51.27,-70.801,0.0
1659217169.711,-76.66,-67.871,-57.129,-19.531,0.0
1659217169.715,-22.461,-72.754,-53.223,0.0,0.0
1659217169.719,-44.434,-80.078,-54.688,-21.973,0.0
1659217169.722,-92.285,-76.172,-51.758,-30.762,0.0
1659217169.726,-68.359,-76.66,-49.316,-40.527,0.0
1659217169.73,-16.602,-81.055,-56.641,-13.672,0.0
1659217169.734,-32.227,-83.008,-58.594,7.812,0.0
1659217169.738,-99.609,-90.332,-58.105,-18.555,0.0
1659217169.742,-91.797,-94.238,-60.547,-62.5,0.0
1659217169.746,-32.227,-91.797,-61.523,-50.293,0.0
1659217169.75,-11.23,-90.82,-57.617,7.324,0.0
1659217169.754,-58.594,-89.844,-58.105,-20.02,0.0
1659217169.758,-85.938,-86.426,-57.617,-49.805,0.0
1659217169.762,-53.223,-82.031,-58.105,-19.531,0.0
1659217169.765,-5.859,-77.148,-57.129,21.973,0.0
1659217169.769,-40.039,-76.172,-60.547,-24.902,0.0
1659217169.773,-94.238,-78.125,-61.523,-63.477,0.0
1659217169.777,-68.848,-80.078,-59.082,-8.301,0.0
1659217169.781,-16.113,-80.566,-59.57,32.715,0.0
1659217169.785,-22.949,-75.684,-55.664,-20.02,0.0
1659217169.789,-62.988,-75.684,-54.199,-55.176,0.0
1659217169.793,-59.082,-81.543,-54.688,-20.508,0.0
1659217169.797,-4.883,-84.473,-46.875,26.367,0.0
1659217169.801,7.812,-89.355,-47.363,39.551,0.0
1659217169.805,-55.664,-81.055,-58.105,0.488,0.0
1659217169.808,-77.148,-70.312,-61.523,-25.879,0.0
1659217169.812,-40.039,-67.383,-58.594,1.953,0.0
1659217169.816,-21.973,-56.641,-63.477,8.789,0.0
1659217169.82,-70.312,-58.594,-67.383,-44.922,0.0
1659217169.824,-101.562,-62.5,-63.965,-52.246,0.0
1659217169.828,-60.547,-58.594,-61.035,7.812,0.0
1659217169.832,-26.367,-57.129,-61.523,-1.953,0.0
1659217169.836,-51.758,-59.082,-59.082,-59.57,0.0
1659217169.84,-103.516,-61.035,-59.082,-75.684,0.0
1659217169.844,-92.773,-60.059,-59.57,-44.922,0.0
1659217169.848,-30.273,-60.059,-62.5,3.418,0.0
1659217169.851,-38.086,-62.5,-62.988,-34.668,0.0
1659217169.855,-83.984,-65.918,-63.965,-67.383,0.0
1659217169.859,-81.055,-66.406,-70.312,-71.777,0.0
1659217169.863,-41.016,-66.406,-73.242,-63.477,0.0
1659217169.867,-21.973,-69.824,-66.895,-16.113,0.0
1659217169.871,-72.266,-72.754,-63.477,-13.672,0.0
1659217169.875,-98.633,-77.148,-68.359,-59.57,0.0
1659217169.879,-56.152,-80.078,-67.871,-35.156,0.0
1659217169.883,-31.25,-79.59,-59.57,27.344,0.0
1659217169.887,-62.988,-81.543,-58.594,-0.977,0.0
1659217169.891,-98.633,-81.543,-61.035,-51.758,0.0
1659217169.894,-58.594,-78.613,-61.035,-30.762,0.0
1659217169.898,3.906,-79.102,-60.547,20.508,0.0
1659217169.902,-42.969,-82.52,-60.547,-9.277,0.0
1659217169.906,-101.074,-80.078,-65.43,-49.805,0.0
1659217169.91,-82.031,-78.613,-67.871,-21.973,0.0
1659217169.914,-23.926,-83.984,-66.406,45.41,0.0
1659217169.918,-3.418,-85.938,-61.523,24.414,0.0
1659217169.921,-63.477,-77.637,-58.105,-63.965,0.0
1659217169.926,-86.914,-76.172,-58.105,-75.195,0.0
1659217169.93,-21.484,-82.52,-63.965,0.977,0.0
1659217169.934,-2.93,-79.59,-67.383,53.223,0.0
1659217169.938,-76.66,-71.289,-65.43,-15.137,0.0
1659217169.941,-76.66,-71.777,-63.477,-34.668,0.0
1659217169.945,-28.809,-74.707,-58.594,30.762,0.0
1659217169.949,-9.277,-76.172,-53.223,18.066,0.0
1659217169.953,-37.109,-77.148,-49.805,3.418,0.0
1659217169.957,-82.52,-79.59,-53.223,-17.578,0.0
1659217169.961,-58.594,-83.984,-55.664,-41.504,0.0
1659217169.965,1.953,-84.473,-57.129,11.23,0.0
1659217169.968,-33.691,-84.961,-63.477,27.832,0.0
1659217169.973,-75.195,-92.773,-65.918,-18.555,0.0
1659217169.977,-50.781,-95.703,-64.941,-36.133,0.0
1659217169.981,-12.695,-88.379,-64.941,30.273,0.0
1659217169.985,-23.926,-79.59,-68.848,33.203,0.0
1659217169.988,-68.359,-74.707,-68.359,-38.086,0.0
1659217169.992,-63.477,-80.078,-63.477,-32.715,0.0
1659217169.996,-28.809,-79.59,-62.988,8.789,0.0
1659217170.0,-10.742,-75.195,-63.477,27.832,0.0
1659217170.004,-51.27,-74.219,-59.082,3.418,0.0
1659217170.008,-86.426,-75.684,-62.5,-48.828,0.0
1659217170.012,-56.152,-75.195,-70.312,-17.09,0.0
1659217170.015,-17.578,-71.289,-62.988,23.926,0.0
1659217170.02,-51.27,-69.336,-57.129,1.953,0.0
1659217170.024,-79.102,-68.848,-64.453,-62.012,0.0
1659217170.028,-58.594,-74.219,-67.871,-82.52,0.0
1659217170.031,-16.113,-71.777,-60.547,-0.488,0.0
1659217170.035,-29.785,-68.848,-60.547,5.371,0.0
1659217170.039,-78.125,-73.73,-62.988,-43.457,0.0
1659217170.043,-55.664,-73.242,-60.059,-40.039,0.0
1659217170.047,-11.719,-67.871,-56.641,42.969,0.0
1659217170.051,-12.695,-66.406,-56.641,48.34,0.0
1659217170.055,-45.41,-63.965,-66.406,-60.059,0.0
1659217170.059,-77.637,-70.312,-67.871,-55.176,0.0
1659217170.062,-48.828,-81.055,-69.336,-5.371,0.0
1659217170.067,-27.832,-85.449,-72.754,24.902,0.0
1659217170.071,-82.52,-87.891,-67.871,-5.859,0.0
1659217170.075,-96.68,-89.355,-65.918,-46.387,0.0
1659217170.078,-45.41,-89.355,-60.547,16.113,0.0
1659217170.082,-14.648,-89.355,-57.617,0.977,0.0
1659217170.086,-39.062,-84.961,-58.594,-62.5,0.0
1659217170.09,-78.613,-75.684,-54.688,-66.895,0.0
1659217170.094,-79.102,-75.684,-53.711,-41.016,0.0
1659217170.098,-22.949,-82.031,-58.105,4.883,0.0
1659217170.102,-14.648,-82.52,-64.453,16.113,0.0
1659217170.106,-77.148,-82.031,-60.059,12.695,0.0
1659217170.109,-104.492,-80.566,-58.105,-27.832,0.0
1659217170.114,-48.34,-83.984,-62.988,-55.176,0.0
1659217170.118,-20.508,-87.402,-70.801,-32.227,0.0
1659217170.121,-83.496,-85.938,-72.754,-52.246,0.0
1659217170.125,-100.098,-88.867,-69.824,-40.527,0.0
1659217170.129,-42.48,-89.844,-70.312,-5.371,0.0
1659217170.133,6.836,-88.379,-70.801,14.16,0.0
1659217170.137,-53.711,-89.355,-67.383,-13.672,0.0
1659217170.141,-104.98,-93.262,-68.848,-43.945,0.0
1659217170.145,-61.035,-86.914,-70.801,-26.855,0.0
1659217170.149,-28.32,-80.078,-71.289,5.371,0.0
1659217170.152,-43.457,-80.078,-69.824,-9.766,0.0
1659217170.156,-82.52,-80.078,-65.918,-59.57,0.0
1659217170.161,-70.801,-78.613,-62.988,-38.086,0.0
1659217170.164,-16.602,-80.566,-64.941,1.953,0.0
1659217170.168,-13.184,-87.402,-69.336,4.883,0.0
1659217170.172,-82.031,-88.867,-69.336,-28.809,0.0
1659217170.176,-95.703,-85.449,-66.895,-36.621,0.0
1659217170.18,-33.691,-81.055,-68.848,4.883,0.0
1659217170.184,-1.953,-83.496,-71.289,10.254,0.0
1659217170.188,-62.012,-86.914,-68.359,-50.781,0.0
1659217170.192,-110.84,-85.938,-68.848,-63.477,0.0
